,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,TotalSegments,TotalSections,AvgTatumDuration,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,Pitch6,Pitch7,Pitch8,Pitch9,Pitch10,Pitch11,Pitch12,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,Timbre7,Timbre8,Timbre9,Timbre10,Timbre11,Timbre12
3T9BKc4kB7ukeNQrCqv6ZV,0.681,0.63,1,-5.585,1,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,4,535,7,0.1973,0.415426168224299,0.6108691588785051,0.28649906542056075,0.3777158878504673,0.2757327102803739,0.30304859813084095,0.20999439252336452,0.14787850467289737,0.12169532710280392,0.11181869158878502,0.1824411214953272,0.16262803738317774,50.00217383177573,68.56605233644854,-25.743282242990656,-14.13510467289721,15.894272897196247,-16.884153271028026,10.931515887850452,0.6767214953271028,-15.65651401869159,9.092252336448603,-19.2743476635514,-7.34561682242991
1ahCrpeTt94LL7y1aXw0Y8,0.891,0.751,2,-3.15,1,0.124,0.0685,0.000598,0.19,0.711,115.046,144019,4,709,5,0.261,0.3629675599435826,0.5602947813822282,0.35956558533145266,0.22263046544428752,0.23926093088857578,0.2641523272214386,0.31977574047954854,0.2971142454160787,0.29492101551481004,0.32454442877291956,0.2334569816643162,0.2026502115655851,49.51217912552887,30.002225669957674,-5.292165021156556,34.90093935119886,41.89314950634698,-15.792871650211564,-2.364648801128351,1.9158039492242593,-1.8347658674189014,6.363197461212969,-19.622602256699572,-4.9465698166431675
2mL37yB3f3Lfy4iiXV02Qf,0.754,0.841,11,-3.19,1,0.135,0.113,0.0,0.466,0.541,128.019,267547,4,947,13,0.2344,0.4885522703273495,0.5366156282998944,0.3335026399155229,0.3835300950369588,0.38217423442449816,0.36081098204857476,0.4209440337909184,0.30833685322069715,0.4019736008447727,0.3200337909186902,0.4108078141499469,0.4869281942977825,51.093076029567094,39.650772967265,14.691879619852163,8.174670538542768,33.541418162618776,-17.78091657866947,8.646690601900744,3.175961985216472,-7.403932418162626,0.6185976768743354,-11.326597676874348,-5.3000179514255565
6LNoArVBBVZzUTUiAX2aKO,0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,339250,4,1406,12,0.2456,0.565451635846372,0.4781586059743958,0.3148257467994316,0.2928463726884779,0.23544879089615944,0.2615746799431011,0.2847190611664293,0.3720320056899008,0.38304907539118066,0.29002204836415363,0.27410881934566167,0.30764366998577486,50.12715931721198,50.538414651493575,-21.933332147937385,-15.266549786628781,20.775243243243242,-5.965522759601693,-2.805478662873398,0.08610312944523536,-5.832103129445233,5.888914651493595,-20.986930298719763,-3.6490384068278816
2DTpP3caqX3QdJIEoS83mD,0.861,0.637,6,-7.701,0,0.133,0.392,0.0,0.0929,0.754,87.006,198621,4,697,7,0.3449,0.4316743185078907,0.43110903873744677,0.34829555236728793,0.2876614060258252,0.42531850789096165,0.29471736011477745,0.4176169296987088,0.2400918220946916,0.21123529411764733,0.2501793400286943,0.2067001434720229,0.3598005738880917,46.58937876614056,56.51225968436158,23.167629842180812,14.224806312768996,24.227078909612626,5.958463414634149,-13.025692969870875,-3.8434275466284102,-20.969621233859392,3.2667302725968437,-15.66991535150648,0.40793687230989856
4xkOaSrkexMciUUogZKVTS,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,4,1043,11,0.1747,0.6025992329817835,0.8919606903163947,0.4078178331735376,0.3324582933844679,0.24045829338446773,0.21959731543624164,0.1780345158197507,0.15942186001917513,0.26587919463087256,0.2118293384467882,0.22352828379674014,0.2744630872483221,52.157389261745074,76.29513998082459,14.560650047938624,1.7260105465004794,5.106837967401729,-11.2728782358581,-7.210364333652919,6.035810162991372,-0.950744007670182,6.339119846596347,-14.38971332694152,-2.456115052732504
7j31rVgGX9Q2blT92VBEA0,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4,371,7,0.2697,0.33686522911051187,0.3901320754716982,0.3007466307277628,0.34816442048517493,0.5401212938005392,0.32181671159029684,0.3567735849056603,0.3952075471698115,0.5048032345013478,0.33799460916442037,0.2783369272237199,0.4971805929919133,52.54146361185984,75.23761725067389,4.956444743935306,-14.784986522911055,16.08892722371968,-13.251016172506745,-13.545716981132092,1.761293800539083,-6.450808625336931,7.263735849056602,-9.810123989218331,-0.720185983827493
6bpq1jGkVz66Q3LYeoXdjZ,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164,4,711,7,0.183,0.31472433192686317,0.45319127988748176,0.25108016877637135,0.34109001406469736,0.42432348804500714,0.6164781997187062,0.527052039381153,0.3599563994374122,0.2673980309423349,0.2150928270042193,0.2526061884669479,0.16359071729957805,45.056907172995736,25.557406469760924,-62.55926160337545,3.420741209563991,41.19622784810124,-9.582909985935308,6.954160337552737,-11.729763713080178,-16.986066104078766,4.376659634317867,-24.865073136427576,0.7621181434599175
4eL3XeuGaEoVT8ttDh3hwY,0.798,0.574,1,-6.548,1,0.157,0.024,0.0,0.122,0.309,155.964,138587,4,590,6,0.1923,0.8126508474576268,0.6263033898305083,0.2686898305084744,0.254137288135593,0.2453372881355929,0.33530169491525413,0.17410847457627135,0.17383898305084772,0.14020847457627125,0.1233677966101695,0.1288983050847459,0.12106440677966115,48.249550847457634,25.898744067796606,-49.34287457627114,-9.38412881355932,25.886864406779665,-10.252849152542371,9.653410169491519,-3.638118644067801,-5.83208474576271,7.161628813559322,-26.217050847457624,-13.393028813559335
4f2GB5ZC7vOUYPAg69N2Xw,0.684,0.864,9,-4.819,1,0.0312,0.131,0.00526,0.344,0.978,125.395,221520,4,764,8,0.2388,0.35790445026177975,0.42390445026178003,0.27961910994764394,0.1834882198952881,0.3492984293193716,0.24345811518324617,0.34988089005235573,0.25561387434554983,0.285756544502618,0.46115445026178,0.2089489528795813,0.4390876963350782,50.92695549738221,30.34733638743458,24.3972172774869,19.301743455497398,21.002769633507853,-17.120709424083756,18.748930628272255,10.046379581151832,-8.008479057591625,2.1875392670157057,-5.113880890052356,0.617657068062827
3fVnlF4pGqWI9flVENcT28,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4,538,9,0.2143,0.6274479553903348,0.6066449814126396,0.3380929368029739,0.3860427509293679,0.2588921933085504,0.34419516728624516,0.23905576208178422,0.2979498141263943,0.479542750929368,0.26078624535315986,0.39457063197026015,0.34402973977695145,46.70136988847581,11.608055762081781,12.20667472118959,-22.85785687732343,16.542765799256518,-19.606330855018577,15.815604089219327,12.32127137546469,-2.4736115241635717,-6.334927509293675,-5.310059479553904,2.8438568773234207
5gZYpjakt37G3c58FKcQwJ,0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,236883,4,635,6,0.389,0.57884094488189,0.5043007874015749,0.47338740157480313,0.47475590551181135,0.3215968503937007,0.34829921259842533,0.30434330708661433,0.42550393700787437,0.35976377952755917,0.30571811023622025,0.3087259842519685,0.22621417322834633,51.1800787401575,61.113266141732296,10.923281889763789,-12.911719685039374,26.68746456692915,-15.516489763779527,6.190236220472436,2.6663401574803136,-16.72334330708662,-1.6300204724409462,-14.586181102362202,-5.77268818897637
2AceGjiX9isUbXmMZa0Dl1,0.575,0.844,6,-4.89,0,0.072,0.00172,0.0,0.114,0.277,104.914,177801,4,400,6,0.2866,0.41343750000000035,0.555,0.36412499999999987,0.2700750000000001,0.4240800000000002,0.30188499999999996,0.42861499999999986,0.35222499999999973,0.4321624999999997,0.5012475,0.3411099999999998,0.33652249999999995,51.45997250000002,51.58360000000002,-10.735944999999994,-18.188322499999998,26.78977249999999,-24.887037499999998,3.8254500000000036,-2.3131025000000007,-6.525980000000003,2.3055100000000004,-7.226235,-7.599105000000008
22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4,552,7,0.2783,0.44046376811594207,0.40944746376811564,0.40653804347826106,0.24695108695652185,0.35021195652173887,0.34400000000000014,0.3110235507246375,0.4041358695652172,0.3285978260869565,0.5470579710144927,0.30526086956521753,0.27621739130434797,50.405248188405785,28.30095471014493,-21.806472826086974,-14.0505,22.494264492753622,-17.65454891304349,2.6392608695652195,2.7347173913043488,-3.0801557971014515,3.0092192028985525,-13.067865942028982,-3.736775362318841
1GkHyypTFkUf0QQKwYoXH4,0.668,0.563,11,-6.433,1,0.0522,0.0493,0.0,0.119,0.305,103.116,169632,4,453,8,0.2908,0.3818830022075052,0.3415849889624723,0.18292494481236218,0.29408388520971307,0.26422295805739543,0.20294260485651222,0.3651192052980131,0.23526490066225175,0.36902649006622523,0.17233774834437082,0.2193774834437086,0.514907284768212,46.98105298013246,6.557964679911701,-9.176856512141287,-12.50470860927152,11.393927152317872,-11.744015452538626,0.22904635761589232,0.6511324503311253,-0.5613995584988956,1.745075055187637,-15.301205298013237,3.0940022075055205
09mEdoA6zrmBPgTEN5qXmN,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3,404,8,0.2236,0.27640099009900987,0.3953341584158417,0.19427475247524773,0.5383490099009901,0.2909702970297033,0.2643514851485151,0.31551732673267335,0.23029207920792077,0.47919059405940606,0.23949009900990112,0.30080198019801985,0.1903415841584158,50.453202970297056,5.067883663366347,7.482212871287132,-19.998029702970303,37.66273514851487,-16.21613366336635,7.705846534653465,0.03305693069306993,-5.121398514851493,-8.957386138613865,-7.910339108910884,-3.7126856435643565
4ga4WvRNhMsIL38pkBbnIN,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,144391,4,581,7,0.2608,0.3951927710843373,0.457261617900172,0.3951256454388986,0.37196901893287415,0.3208055077452667,0.3208967297762476,0.3666368330464718,0.5377469879518073,0.3032512908777969,0.35927022375215156,0.40901893287435453,0.23161445783132573,42.2580051635112,-53.47060068846822,-67.7604561101549,-6.735285714285711,21.996390705679858,-22.714493975903608,-10.609244406196199,-8.974110154905334,5.97652151462995,0.5194475043029261,-14.585623063683325,5.099733218588637
41BzKiCrKpUQHS3TP0jmdr,0.664,0.665,10,-3.616,1,0.0879,0.123,0.0,0.411,0.726,173.961,176970,4,687,9,0.1727,0.4542649199417759,0.36749344978165915,0.29843668122270745,0.33022270742358095,0.23281077147016022,0.3850742358078605,0.24513391557496375,0.28038427947598266,0.2807321688500727,0.2952620087336245,0.46062154294032087,0.2579548762736537,48.937202328966535,0.9011994177583719,7.77722270742359,11.33592430858807,33.37985152838426,-10.64056914119359,0.16305385735080283,-5.861448326055312,-20.767371179039298,-0.5786302765647763,-14.263628820960696,-7.3907831149927254
6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4,605,10,0.1764,0.5099900826446281,0.648119008264462,0.3604000000000003,0.5093305785123964,0.3149223140495865,0.3519752066115703,0.31412727272727287,0.20255867768595043,0.22576198347107426,0.18014710743801673,0.29181818181818214,0.1772082644628099,50.47560991735531,44.79673884297527,-6.624051239669425,-12.753365289256198,30.25478512396693,-21.625730578512403,14.34494545454545,0.18315206611570106,4.726722314049586,3.361147107438014,-14.208576859504129,-3.3841041322314034
6u3CPnFMKANYgfdiifFOiJ,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,214693,4,663,10,0.183,0.4076847662141778,0.7087843137254904,0.34656108597285085,0.33943589743589736,0.3866576168929112,0.32729713423831064,0.46088989441930633,0.29131825037707415,0.29831070889894373,0.3090904977375567,0.2700844645550527,0.3185535444947207,46.4959698340875,-5.937779788838615,-10.847357466063345,-8.392962292609358,9.508040723981896,-19.21304374057314,7.785515837104066,-3.0969064856711914,-5.29661840120664,-1.8532654600301661,-13.355903469079932,3.8355248868778227
48WidxP9CqyYtk97pwGZ3c,0.443,0.72,7,-3.743,0,0.0733,0.0669,0.0,0.0909,0.374,89.378,301304,4,978,8,0.3446,0.4438987730061351,0.5001206543967281,0.42307157464212647,0.3685654396728016,0.35724539877300665,0.3345153374233128,0.2950163599182004,0.4173139059304709,0.2872535787321064,0.34063599182004084,0.2416451942740287,0.24076380368098185,50.56910122699386,30.895564417177894,-13.38622392638037,1.1758987730061337,17.95485991820042,-23.66583333333332,-4.639517382413099,-9.840192229038854,-9.743170756646204,0.13848466257668662,-12.983244376278114,-3.4960286298568604
1aU1wpYBSpP0M6IiihY5Ue,0.532,0.708,0,-8.121,1,0.0505,0.435,0.0236,0.107,0.586,167.977,254467,4,677,6,0.1788,0.535121122599705,0.4869409158050226,0.5753648449039878,0.2472865583456429,0.37242836041358957,0.3864194977843426,0.37874298375184656,0.514090103397341,0.28791285081240753,0.3477813884785819,0.19778581979320561,0.2559497784342691,48.47664106351554,-30.027237813884785,-21.582041358936458,-17.52245642540623,25.106000000000005,-27.82444017725262,-2.0805081240768057,-10.25459822747416,1.1987754800590844,1.0431329394386994,-7.038413589364847,-2.556707533234859
49gzU1IS1B6P3GATSZ5eCE,0.871,0.669,10,-7.62,0,0.329,0.0113,2.9e-06,0.0795,0.806,95.939,155363,4,696,5,0.3138,0.5086350574712641,0.5936537356321832,0.351727011494253,0.3728477011494254,0.3307313218390803,0.39127011494252845,0.35042959770114956,0.32545402298850595,0.30811781609195377,0.35669827586206904,0.430997126436782,0.30824425287356283,45.46965086206901,45.01860488505752,13.912277298850567,33.17942528735632,23.766201149425285,-10.115229885057468,-4.906392241379307,7.612020114942538,-15.240813218390812,4.376268678160919,-24.12631752873565,-6.890048850574719
1PDP7mLiAMwhfmgIwzhOm2,0.476,0.161,8,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614,133763,4,269,7,0.2524,0.2859628252788106,0.3114014869888477,0.17322676579925644,0.5604609665427508,0.31614869888475833,0.15859851301115244,0.35012267657992585,0.09134944237918219,0.22059479553903347,0.13468401486988846,0.24526022304832718,0.1749107806691449,40.01475836431227,-113.91277323420078,-11.546951672862454,-25.5608252788104,29.806643122676576,-9.074594795539033,-9.72752044609665,3.9960260223048336,-3.497501858736059,-9.15175836431226,-5.595750929368031,5.157776951672857
50ceCGZ3oD3U5caQV5bP6f,0.519,0.851,7,-6.001,1,0.29,0.118,0.0,0.178,0.711,123.823,213104,5,819,6,0.268,0.5438864468864463,0.5785115995115994,0.4495091575091576,0.2590732600732602,0.28438095238095246,0.37362148962149,0.45710134310134315,0.6082893772893782,0.37476434676434695,0.4548644688644694,0.45283882783882806,0.3753980463980464,50.45014896214899,43.442357753357726,1.447376068376068,-12.637481074481093,22.029705738705772,-9.797931623931628,-9.317481074481066,8.872808302808291,-11.909017094017079,-1.77623199023199,-12.456249084249086,-5.99128327228327
5ScbulRnixQ2XAdvrPMFjz,0.32,0.466,8,-6.77,1,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,3,467,6,0.1678,0.6392291220556741,0.5311584582441112,0.24666381156316927,0.31633190578158443,0.18946895074946474,0.22761027837259085,0.11859528907922916,0.20530620985010709,0.22559743040685223,0.13154389721627405,0.29255674518201297,0.17844753747323347,49.3289507494646,40.15559100642397,4.503813704496784,-18.266019271948608,22.64105353319061,-17.817989293361894,1.1384068522483934,7.327124197002146,-13.782295503212001,-0.3649614561027835,-8.320824411134904,-4.425145610278375
3RkNXZvOSMMElmmXztDc94,0.783,0.416,4,-9.84,0,0.135,0.213,0.0,0.103,0.165,87.073,245131,4,779,6,0.3448,0.6796880616174584,0.380774069319641,0.23248652118100135,0.21854813863928124,0.40284724005134814,0.20237483953786886,0.27799614890885743,0.2883594351732988,0.2672284980744544,0.3937471116816426,0.2576623876765085,0.32736200256739434,42.824056482670095,-10.097439024390265,-40.84020539152761,-7.497676508344041,33.62675096277279,-13.001159178433902,-7.613023106546861,-7.374172015404367,2.259510911424901,4.86456354300385,-20.110495507060328,-11.36844672657252
1cCXT1cErAY6tmIqHbodrt,0.473,0.53,0,-8.506,1,0.249,0.812,6.92e-06,0.227,0.637,74.732,351220,3,1221,9,0.3675,0.4751515151515145,0.36379443079443025,0.28010155610155607,0.22549631449631455,0.39596642096642065,0.4465454545454547,0.34739475839475825,0.2877141687141692,0.19842669942669944,0.30336527436527466,0.33483046683046674,0.350509418509419,45.90709336609337,-32.114867321867344,7.715942669942667,-3.2469402129402205,39.52051105651104,-4.13718918918919,-5.370942669942675,-0.1953718263718234,-5.371005733005729,-2.1463194103194088,-12.922370188370195,-0.9066265356265351
2AHnmlkyZbnxqSA66B7jK3,0.719,0.604,0,-7.395,1,0.0281,0.105,0.0,0.107,0.565,99.993,238800,4,749,4,0.3005,0.4470827770360479,0.4317970627503341,0.38661281708945244,0.22851401869158883,0.2759452603471294,0.2944512683578103,0.21921628838451274,0.30817489986648894,0.20090253671562092,0.31605607476635506,0.24605874499332467,0.26538451268357804,47.35288785046731,18.256271028037364,8.493480640854473,2.578142857142859,23.40015353805073,-17.551991989319085,4.120999999999998,-1.528500667556745,-8.979891855807745,-0.8888571428571462,-9.157321762349792,-3.546753004005335
3ddxe0WYUpNPtSnHgQOad5,0.207,0.363,5,-7.296,1,0.0306,0.418,5.24e-06,0.128,0.358,74.278,310720,3,542,11,0.4141,0.4382785977859778,0.20089483394833957,0.2370959409594097,0.12445571955719573,0.23383394833948332,0.48192804428044267,0.21362546125461268,0.27356642066420667,0.17304797047970477,0.297964944649447,0.3067103321033212,0.18219188191881927,46.30771217712178,-5.6155110701107285,7.490282287822876,-22.554160516605158,24.53074538745387,-19.001490774907754,-1.726898523985242,1.1593726937269375,-4.677101476014764,-1.6518892988929914,-6.271372693726938,-2.7795498154981577
7v4pPS4A7NgY7bxFA3Etv3,0.788,0.764,7,-4.054,1,0.254,0.00918,0.0,0.224,0.841,100.095,96000,4,347,4,0.2999,0.49325360230547566,0.5357060518731984,0.4241902017291065,0.40478674351584987,0.3633804034582134,0.35721037463976946,0.4930403458213256,0.5758328530259368,0.41945244956772354,0.2980115273775215,0.2532132564841498,0.2883083573487029,51.132559077809816,89.52167435158495,-46.105057636887594,-18.140072046109513,23.743737752161376,-9.129227665706049,-1.7592795389049014,3.5413083573487047,-30.36997694524496,8.824242074927955,-22.353308357348702,1.2846051873198847
149BxWeweaCqmsyedkNiiE,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,244005,4,584,7,0.3198,0.4525770547945199,0.2824229452054792,0.260929794520548,0.41211815068493113,0.17456506849315093,0.20898116438356176,0.18431678082191788,0.3028972602739727,0.3221352739726029,0.2199417808219179,0.4056027397260278,0.24819520547945215,48.11603082191777,12.098241438356165,-23.78593150684932,-17.53631678082191,0.26429965753424745,-12.417784246575332,-8.792530821917802,-5.590405821917811,-8.132905821917818,0.5405958904109587,-14.722142123287659,2.12138184931507
25r6MZ4Gtd76l43qnZI1DG,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,183514,4,631,6,0.2205,0.8488763866877973,0.38445800316957207,0.12806497622820948,0.16416798732171192,0.09561172741679887,0.21026465927099863,0.1412171156893819,0.11144690966719493,0.1511283676703646,0.11077020602218719,0.24056259904912844,0.08454516640253568,48.8913074484944,57.42711727416792,-19.113773375594317,-2.264903328050714,17.14811251980983,-9.97415689381933,-5.195534072900158,-3.2212202852614897,-11.155256735340734,6.857453248811413,-17.810492868462738,-6.1438209191759166
24OeEKPQ8qqNZnPevRHxUT,0.815,0.816,5,-4.393,0,0.0513,0.0501,0.000887,0.0761,0.774,96.033,187453,4,709,8,0.3126,0.4575726375176301,0.4289083215796896,0.25317207334273634,0.3721763046544426,0.2753427362482367,0.42494499294781357,0.24052891396332834,0.34211001410437203,0.3818815232722144,0.25596191819464004,0.5209294781382232,0.23795768688293364,49.01892524682651,53.41733991537374,-6.830390691114246,36.804461212976044,32.2847179125529,-18.292730606488032,-9.624246826516215,0.1635684062059244,-11.381956276445694,-1.4844555712270808,-8.486038081805361,-4.657332863187585
2ixi9HWJw5lnLDmRMsiCS5,0.587,0.774,10,-4.719,1,0.0665,0.562,0.0,0.071,0.593,75.895,154662,4,465,4,0.3947,0.4706752688172042,0.2812494623655914,0.3865462365591399,0.36306666666666665,0.2072064516129033,0.3986150537634408,0.23005591397849448,0.36063440860215046,0.2527720430107526,0.2981118279569893,0.42962365591397833,0.29479139784946234,51.50655053763441,23.87267311827955,25.656589247311828,-2.1063204301075262,41.739855913978516,-18.212324731182797,-12.615907526881728,3.3103268817204277,-8.728329032258067,8.163746236559131,-13.59437204301076,-11.165980645161286
1175r6ZmkUjX8dRJLz9Ohk,0.578,0.669,10,-4.898,1,0.0377,0.65,0.0,0.13,0.503,75.995,160254,4,294,4,0.3945,0.5256700680272107,0.3045850340136055,0.4516428571428571,0.23135714285714268,0.23650340136054415,0.4548401360544218,0.21086734693877557,0.3157312925170067,0.18379591836734688,0.2542517006802721,0.49985034013605456,0.3124251700680275,49.226343537415,16.5290612244898,13.737170068027211,-16.158792517006802,28.12139115646257,-11.18940136054422,-20.2426768707483,-3.3222346938775513,1.8268095238095239,-2.8104455782312927,-8.990166666666669,-5.270146258503401
4axxCbc4tWlpqHP5UbJMc3,0.829,0.81,2,-4.801,1,0.144,0.0424,0.0,0.0748,0.707,114.044,161485,4,795,6,0.2634,0.5099358490566032,0.5977106918238994,0.46018490566037734,0.3813056603773584,0.3234679245283018,0.3121647798742138,0.3637496855345912,0.3556490566037737,0.33056981132075464,0.3638779874213839,0.34164025157232647,0.23079371069182372,50.48568679245275,32.862705660377365,-8.702815094339623,19.454538364779875,9.386845283018861,-19.11055345911949,-14.377262893081758,-1.6505798742138367,-9.672998742138365,11.859051572327035,-22.57474339622638,-9.933132075471693
25GyyK9CyZRiDCsPY51fIT,0.545,0.82,8,-4.489,1,0.275,0.0951,0.0,0.29,0.357,141.908,150476,4,507,4,0.2118,0.4656351084812624,0.5692741617357001,0.5156982248520712,0.4356568047337278,0.28785601577909276,0.28181854043392507,0.2619289940828405,0.40714398422090714,0.23256410256410265,0.2669329388560157,0.3153826429980275,0.2550039447731756,51.60313412228796,86.9976311637081,7.812994082840225,-9.521785009861931,27.35117948717951,-16.578676528599622,3.9898461538461536,0.6888323471400407,-0.584457593688362,6.017530571992115,-15.867976331360936,1.8092583826429967
6RBfz4bNLNzvt37HycN1Xf,0.684,0.514,1,-8.584,1,0.0327,0.00242,0.0,0.193,0.202,88.014,156376,4,487,4,0.3406,0.5400677618069816,0.49491786447638586,0.2091478439425052,0.26437371663244374,0.17432443531827527,0.23385010266940479,0.2904784394250513,0.21328952772073934,0.304677618069815,0.17715811088295708,0.257209445585216,0.1384373716632444,45.99748665297739,29.410837782340874,-19.56867351129365,-8.618476386036964,26.52679671457904,-23.86189322381931,10.003271047227928,1.1118562628336746,-25.240977412731,-3.1675400410677614,-12.437351129363453,-15.926774127310063
47isJpIIO8m7BJEhiFhnaf,0.456,0.437,8,-11.156,1,0.0867,0.839,0.0,0.218,0.209,108.678,171743,4,438,6,0.2811,0.3777146118721463,0.35495890410958914,0.35021461187214586,0.4846986301369866,0.24258447488584486,0.3703744292237444,0.23125342465753418,0.4345205479452059,0.34963242009132417,0.2198401826484017,0.27418949771689494,0.23079452054794503,43.57291552511413,-32.09484931506847,-3.482239726027394,-20.941136986301384,47.64264611872146,-13.624020547945207,0.8274885844748842,-0.9334954337899548,-24.210614155251157,-7.496358447488585,-10.298687214611869,-2.3459748858447482
6PERP62TejQjgHu81OHxgM,0.556,0.661,6,-5.052,0,0.204,0.3,0.0,0.101,0.668,168.56,178148,4,514,9,0.1796,0.36091439688715926,0.46639494163424106,0.2816517509727626,0.2453501945525292,0.4392217898832685,0.29823929961089496,0.4358832684824904,0.27771400778210126,0.32657003891050596,0.3645719844357979,0.29128988326848254,0.40222568093385214,48.214562256809316,32.2135019455253,2.7283073929961192,-3.987696498054472,21.414846303501946,-6.886431906614784,-3.016778210116732,3.8376147859922143,-3.612132295719843,1.8219377431906625,-12.88865564202336,0.44365369649805464
1d7q712nXjG98HiwHk7HFS,0.699,0.759,1,-5.302,1,0.311,0.0814,0.0,0.312,0.404,83.092,177337,4,758,4,0.363,0.7410013192612146,0.7159749340369391,0.3726873350923483,0.3494406332453826,0.3312493403693932,0.3641807387862797,0.3266556728232191,0.2972044854881267,0.21742744063324543,0.270051451187335,0.2381437994722952,0.26689182058047467,49.32436543535622,21.716857519788988,-12.353953825857525,2.891257255936674,20.271329815303403,-2.4611451187335085,0.6720382585751977,4.223205804749338,-8.372667546174139,3.316744063324535,-21.040073878627986,-5.580141160949866
4n6NDfYake476trCjJRNl0,0.711,0.647,2,-5.667,0,0.0822,0.334,0.0,0.312,0.227,125.092,163302,4,504,6,0.2401,0.4503710317460314,0.48066071428571416,0.4550932539682541,0.293970238095238,0.33266865079365093,0.3135853174603175,0.27459920634920626,0.3702420634920635,0.3122956349206348,0.5182281746031752,0.3126984126984126,0.2145892857142857,49.73705158730161,39.745003968253954,-7.112690476190481,-19.167823412698414,40.223384920634935,-7.850968253968255,-10.818607142857141,2.812638888888887,-11.8156984126984,6.661462301587302,-17.207849206349206,-7.603023809523804
57ZUX6TNyKLBydAdVVd02x,0.769,0.74,11,-6.579,0,0.378,0.197,0.0,0.171,0.692,94.104,112579,4,478,2,0.3197,0.5584058577405858,0.5916631799163181,0.3679623430962345,0.3283723849372388,0.4355041841004182,0.36712552301255225,0.3453556485355652,0.3494372384937239,0.3110000000000004,0.3391401673640168,0.3175271966527195,0.45424476987447693,47.556855648535574,18.83031380753137,-26.04017573221755,-9.939596234309624,31.9689728033473,-4.4705606694560664,-8.42256276150628,-3.2389874476987455,-5.9417635983263635,3.0427322175732225,-18.825933054393303,-5.83888912133891
5lLNBIyjp72btcnrjBG751,0.618,0.632,11,-6.973,1,0.346,0.0526,0.0,0.353,0.319,81.446,306257,4,1214,3,0.3688,0.5563228995057657,0.5202726523887968,0.28185996705107086,0.3458797364085671,0.27493986820428296,0.2766968698517299,0.2922339373970347,0.263425041186161,0.27543739703459647,0.2762388797364084,0.33961449752882966,0.31014909390444767,47.380584019769316,37.56716227347608,-22.624320428336027,-12.205595551894564,21.48905848434928,-10.307829489291596,-0.3926639209225688,5.5382504118616165,-6.4866589785832005,1.3436392092257021,-17.701967874794065,-4.1043591433278435
5BwQjRasNcdRPuVWKcHto2,0.563,0.703,2,-5.756,1,0.0702,0.126,0.0,0.213,0.294,94.983,238972,4,700,10,0.3169,0.36063428571428613,0.4819385714285714,0.372835714285714,0.33904714285714327,0.5444014285714287,0.40690428571428583,0.3125585714285714,0.33126999999999995,0.21666571428571396,0.38531714285714297,0.20267571428571435,0.28979857142857146,49.866258571428645,32.64049571428574,7.187134285714294,-5.474079999999994,20.98200571428571,-15.055458571428586,-11.19307857142858,2.4954285714285733,-15.981130000000002,2.2623842857142837,-10.2562,-4.402364285714287
4YiY551vHi6glMtgVxuqAy,0.582,0.912,9,-5.637,1,0.432,0.32,0.0,0.0931,0.515,87.931,168763,4,649,3,0.3419,0.462187981510016,0.4530030816640989,0.30665639445300447,0.28300770416024623,0.33489368258859753,0.3727935285053926,0.3416517719568565,0.33743451463790447,0.46872881355932233,0.6901217257318951,0.5680354391371338,0.36726964560862857,48.58803389830511,32.098123266563924,-3.9767889060092494,5.131186440677967,41.530550077041596,-11.740762711864402,-5.503238828967644,11.689064714946074,-12.030152542372884,5.945889060092454,-16.194485362095538,2.632073959938367
